"Country or Area","Year(s)","Variant","Value"
"Iceland","2000","Constant mortality","280.435"
"Iceland","2000","No change","280.435"
"Iceland","2000","Momentum","280.435"
"India","2015","Medium","1310152.403"
"India","2015","High","1310152.403"
"India","2015","Low","1310152.403"
"India","2015","Constant fertility","1310152.403"
"India","2015","Instant replacement","1310152.403"
"India","2015","Zero migration","1310152.403"
"India","2015","Constant mortality","1310152.403"
"India","2015","No change","1310152.403"
"India","2015","Momentum","1310152.403"
"India","2014","Medium","1295600.772"
"India","2014","High","1295600.772"
"India","2014","Low","1295600.772"
"India","2014","Constant fertility","1295600.772"
"India","2014","Instant replacement","1295600.772"
"India","2014","Zero migration","1295600.772"
"India","2014","Constant mortality","1295600.772"
"India","2014","No change","1295600.772"
"India","2014","Momentum","1295600.772"
"India","2013","Medium","1280842.125"
"India","2013","High","1280842.125"
"India","2013","Low","1280842.125"
"India","2013","Constant fertility","1280842.125"
"India","2013","Instant replacement","1280842.125"
"India","2013","Zero migration","1280842.125"
"India","2013","Constant mortality","1280842.125"
"India","2013","No change","1280842.125"
"India","2013","Momentum","1280842.125"
"India","2012","Medium","1265780.247"
"India","2012","High","1265780.247"
"India","2012","Low","1265780.247"
"India","2012","Constant fertility","1265780.247"
"India","2012","Instant replacement","1265780.247"
"India","2012","Zero migration","1265780.247"
"India","2012","Constant mortality","1265780.247"
"India","2012","No change","1265780.247"
"India","2012","Momentum","1265780.247"
"India","2011","Medium","1250287.943"
"India","2011","High","1250287.943"
"India","2011","Low","1250287.943"
"India","2011","Constant fertility","1250287.943"
"India","2011","Instant replacement","1250287.943"
"India","2011","Zero migration","1250287.943"
"India","2011","Constant mortality","1250287.943"
"India","2011","No change","1250287.943"
"India","2011","Momentum","1250287.943"
"India","2010","Medium","1234281.17"
"India","2010","High","1234281.17"
"India","2010","Low","1234281.17"
"India","2010","Constant fertility","1234281.17"
"India","2010","Instant replacement","1234281.17"
"India","2010","Zero migration","1234281.17"
"India","2010","Constant mortality","1234281.17"
"India","2010","No change","1234281.17"
"India","2010","Momentum","1234281.17"
"India","2009","Medium","1217726.215"
"India","2009","High","1217726.215"
"India","2009","Low","1217726.215"
"India","2009","Constant fertility","1217726.215"
"India","2009","Instant replacement","1217726.215"
"India","2009","Zero migration","1217726.215"
"India","2009","Constant mortality","1217726.215"
"India","2009","No change","1217726.215"
"India","2009","Momentum","1217726.215"
"India","2008","Medium","1200669.765"
"India","2008","High","1200669.765"
"India","2008","Low","1200669.765"
"India","2008","Constant fertility","1200669.765"
"India","2008","Instant replacement","1200669.765"
"India","2008","Zero migration","1200669.765"
"India","2008","Constant mortality","1200669.765"
"India","2008","No change","1200669.765"
"India","2008","Momentum","1200669.765"
"India","2007","Medium","1183209.472"
"India","2007","High","1183209.472"
"India","2007","Low","1183209.472"
"India","2007","Constant fertility","1183209.472"
"India","2007","Instant replacement","1183209.472"
"India","2007","Zero migration","1183209.472"
"India","2007","Constant mortality","1183209.472"
"India","2007","No change","1183209.472"
"India","2007","Momentum","1183209.472"
"India","2006","Medium","1165486.291"
"India","2006","High","1165486.291"
"India","2006","Low","1165486.291"
"India","2006","Constant fertility","1165486.291"
"India","2006","Instant replacement","1165486.291"
"India","2006","Zero migration","1165486.291"
"India","2006","Constant mortality","1165486.291"
"India","2006","No change","1165486.291"
"India","2006","Momentum","1165486.291"
"India","2005","Medium","1147609.927"
"India","2005","High","1147609.927"
"India","2005","Low","1147609.927"
"India","2005","Constant fertility","1147609.927"
"India","2005","Instant replacement","1147609.927"
"India","2005","Zero migration","1147609.927"
"India","2005","Constant mortality","1147609.927"
"India","2005","No change","1147609.927"
"India","2005","Momentum","1147609.927"
"India","2004","Medium","1129623.456"
"India","2004","High","1129623.456"
"India","2004","Low","1129623.456"
"India","2004","Constant fertility","1129623.456"
"India","2004","Instant replacement","1129623.456"
"India","2004","Zero migration","1129623.456"
"India","2004","Constant mortality","1129623.456"
"India","2004","No change","1129623.456"
"India","2004","Momentum","1129623.456"
"India","2003","Medium","1111523.144"
"India","2003","High","1111523.144"
"India","2003","Low","1111523.144"
"India","2003","Constant fertility","1111523.144"
"India","2003","Instant replacement","1111523.144"
"India","2003","Zero migration","1111523.144"
"India","2003","Constant mortality","1111523.144"
"India","2003","No change","1111523.144"
"India","2003","Momentum","1111523.144"
"India","2002","Medium","1093317.189"
"India","2002","High","1093317.189"
"India","2002","Low","1093317.189"
"India","2002","Constant fertility","1093317.189"
"India","2002","Instant replacement","1093317.189"
"India","2002","Zero migration","1093317.189"
"India","2002","Constant mortality","1093317.189"
"India","2002","No change","1093317.189"
"India","2002","Momentum","1093317.189"
"India","2001","Medium","1075000.085"
"India","2001","High","1075000.085"
"India","2001","Low","1075000.085"
"India","2001","Constant fertility","1075000.085"
"India","2001","Instant replacement","1075000.085"
"India","2001","Zero migration","1075000.085"
"India","2001","Constant mortality","1075000.085"
"India","2001","No change","1075000.085"
"India","2001","Momentum","1075000.085"
"India","2000","Medium","1056575.549"
"India","2000","High","1056575.549"
"India","2000","Low","1056575.549"
"India","2000","Constant fertility","1056575.549"
"India","2000","Instant replacement","1056575.549"
"India","2000","Zero migration","1056575.549"
"India","2000","Constant mortality","1056575.549"
"India","2000","No change","1056575.549"
"India","2000","Momentum","1056575.549"
"Indonesia","2015","Medium","258383.256"
"Indonesia","2015","High","258383.256"
"Indonesia","2015","Low","258383.256"
"Indonesia","2015","Constant fertility","258383.256"
"Indonesia","2015","Instant replacement","258383.256"
"Indonesia","2015","Zero migration","258383.256"
"Indonesia","2015","Constant mortality","258383.256"
"Indonesia","2015","No change","258383.256"
"Indonesia","2015","Momentum","258383.256"
"Indonesia","2014","Medium","255128.076"
"Indonesia","2014","High","255128.076"
"Indonesia","2014","Low","255128.076"
"Indonesia","2014","Constant fertility","255128.076"
"Indonesia","2014","Instant replacement","255128.076"
"Indonesia","2014","Zero migration","255128.076"
"Indonesia","2014","Constant mortality","255128.076"
"Indonesia","2014","No change","255128.076"
"Indonesia","2014","Momentum","255128.076"
"Indonesia","2013","Medium","251805.307"
"Indonesia","2013","High","251805.307"
"Indonesia","2013","Low","251805.307"
"Indonesia","2013","Constant fertility","251805.307"
"Indonesia","2013","Instant replacement","251805.307"
"Indonesia","2013","Zero migration","251805.307"
"Indonesia","2013","Constant mortality","251805.307"
"Indonesia","2013","No change","251805.307"
"Indonesia","2013","Momentum","251805.307"
"Indonesia","2012","Medium","248451.722"
"Indonesia","2012","High","248451.722"
"Indonesia","2012","Low","248451.722"
"Indonesia","2012","Constant fertility","248451.722"
"Indonesia","2012","Instant replacement","248451.722"
"Indonesia","2012","Zero migration","248451.722"
"Indonesia","2012","Constant mortality","248451.722"
"Indonesia","2012","No change","248451.722"
"Indonesia","2012","Momentum","248451.722"
"Indonesia","2011","Medium","245115.987"
"Indonesia","2011","High","245115.987"
"Indonesia","2011","Low","245115.987"
"Indonesia","2011","Constant fertility","245115.987"
"Indonesia","2011","Instant replacement","245115.987"
"Indonesia","2011","Zero migration","245115.987"
"Indonesia","2011","Constant mortality","245115.987"
"Indonesia","2011","No change","245115.987"
"Indonesia","2011","Momentum","245115.987"
"Indonesia","2010","Medium","241834.215"
"Indonesia","2010","High","241834.215"
"Indonesia","2010","Low","241834.215"
"Indonesia","2010","Constant fertility","241834.215"
"Indonesia","2010","Instant replacement","241834.215"
"Indonesia","2010","Zero migration","241834.215"
"Indonesia","2010","Constant mortality","241834.215"
"Indonesia","2010","No change","241834.215"
"Indonesia","2010","Momentum","241834.215"
"Indonesia","2009","Medium","238620.563"
"Indonesia","2009","High","238620.563"
"Indonesia","2009","Low","238620.563"
"Indonesia","2009","Constant fertility","238620.563"
"Indonesia","2009","Instant replacement","238620.563"
"Indonesia","2009","Zero migration","238620.563"
"Indonesia","2009","Constant mortality","238620.563"
"Indonesia","2009","No change","238620.563"
"Indonesia","2009","Momentum","238620.563"
"Indonesia","2008","Medium","235469.762"
"Indonesia","2008","High","235469.762"
"Indonesia","2008","Low","235469.762"
"Indonesia","2008","Constant fertility","235469.762"
"Indonesia","2008","Instant replacement","235469.762"
"Indonesia","2008","Zero migration","235469.762"
"Indonesia","2008","Constant mortality","235469.762"
"Indonesia","2008","No change","235469.762"
"Indonesia","2008","Momentum","235469.762"
"Indonesia","2007","Medium","232374.245"
"Indonesia","2007","High","232374.245"
"Indonesia","2007","Low","232374.245"
"Indonesia","2007","Constant fertility","232374.245"
"Indonesia","2007","Instant replacement","232374.245"
"Indonesia","2007","Zero migration","232374.245"
"Indonesia","2007","Constant mortality","232374.245"
"Indonesia","2007","No change","232374.245"
"Indonesia","2007","Momentum","232374.245"
"Indonesia","2006","Medium","229318.262"
"Indonesia","2006","High","229318.262"
"Indonesia","2006","Low","229318.262"
"Indonesia","2006","Constant fertility","229318.262"
"Indonesia","2006","Instant replacement","229318.262"
"Indonesia","2006","Zero migration","229318.262"
"Indonesia","2006","Constant mortality","229318.262"
"Indonesia","2006","No change","229318.262"
"Indonesia","2006","Momentum","229318.262"
"Indonesia","2005","Medium","226289.47"
"Indonesia","2005","High","226289.47"
"Indonesia","2005","Low","226289.47"
"Indonesia","2005","Constant fertility","226289.47"
"Indonesia","2005","Instant replacement","226289.47"
"Indonesia","2005","Zero migration","226289.47"
"Indonesia","2005","Constant mortality","226289.47"
"Indonesia","2005","No change","226289.47"
"Indonesia","2005","Momentum","226289.47"
"Indonesia","2004","Medium","223285.676"
"Indonesia","2004","High","223285.676"
"Indonesia","2004","Low","223285.676"
"Indonesia","2004","Constant fertility","223285.676"
"Indonesia","2004","Instant replacement","223285.676"
"Indonesia","2004","Zero migration","223285.676"
"Indonesia","2004","Constant mortality","223285.676"
"Indonesia","2004","No change","223285.676"
"Indonesia","2004","Momentum","223285.676"
"Indonesia","2003","Medium","220309.469"
"Indonesia","2003","High","220309.469"
"Indonesia","2003","Low","220309.469"
"Indonesia","2003","Constant fertility","220309.469"
"Indonesia","2003","Instant replacement","220309.469"
"Indonesia","2003","Zero migration","220309.469"
"Indonesia","2003","Constant mortality","220309.469"
"Indonesia","2003","No change","220309.469"
"Indonesia","2003","Momentum","220309.469"
"Indonesia","2002","Medium","217357.793"
"Indonesia","2002","High","217357.793"
"Indonesia","2002","Low","217357.793"
"Indonesia","2002","Constant fertility","217357.793"
"Indonesia","2002","Instant replacement","217357.793"
"Indonesia","2002","Zero migration","217357.793"
"Indonesia","2002","Constant mortality","217357.793"
"Indonesia","2002","No change","217357.793"
"Indonesia","2002","Momentum","217357.793"
"Indonesia","2001","Medium","214427.417"
"Indonesia","2001","High","214427.417"
"Indonesia","2001","Low","214427.417"
"Indonesia","2001","Constant fertility","214427.417"
"Indonesia","2001","Instant replacement","214427.417"
"Indonesia","2001","Zero migration","214427.417"
"Indonesia","2001","Constant mortality","214427.417"
"Indonesia","2001","No change","214427.417"
"Indonesia","2001","Momentum","214427.417"
"Indonesia","2000","Medium","211513.823"
"Indonesia","2000","High","211513.823"
"Indonesia","2000","Low","211513.823"
"Indonesia","2000","Constant fertility","211513.823"
"Indonesia","2000","Instant replacement","211513.823"
"Indonesia","2000","Zero migration","211513.823"
"Indonesia","2000","Constant mortality","211513.823"
"Indonesia","2000","No change","211513.823"
"Indonesia","2000","Momentum","211513.823"
"Iran (Islamic Republic of)","2015","Medium","78492.215"
"Iran (Islamic Republic of)","2015","High","78492.215"
"Iran (Islamic Republic of)","2015","Low","78492.215"
"Iran (Islamic Republic of)","2015","Constant fertility","78492.215"
"Iran (Islamic Republic of)","2015","Instant replacement","78492.215"
"Iran (Islamic Republic of)","2015","Zero migration","78492.215"
"Iran (Islamic Republic of)","2015","Constant mortality","78492.215"
"Iran (Islamic Republic of)","2015","No change","78492.215"
"Iran (Islamic Republic of)","2015","Momentum","78492.215"
"Iran (Islamic Republic of)","2014","Medium","77465.77"
"Iran (Islamic Republic of)","2014","High","77465.77"
"Iran (Islamic Republic of)","2014","Low","77465.77"
"Iran (Islamic Republic of)","2014","Constant fertility","77465.77"
"Iran (Islamic Republic of)","2014","Instant replacement","77465.77"
"Iran (Islamic Republic of)","2014","Zero migration","77465.77"
"Iran (Islamic Republic of)","2014","Constant mortality","77465.77"
"Iran (Islamic Republic of)","2014","No change","77465.77"
"Iran (Islamic Republic of)","2014","Momentum","77465.77"
"Iran (Islamic Republic of)","2013","Medium","76481.961"
"Iran (Islamic Republic of)","2013","High","76481.961"
"Iran (Islamic Republic of)","2013","Low","76481.961"
"Iran (Islamic Republic of)","2013","Constant fertility","76481.961"
"Iran (Islamic Republic of)","2013","Instant replacement","76481.961"
"Iran (Islamic Republic of)","2013","Zero migration","76481.961"
